lags,train_mse_mean,train_mse_std,train_mse_fold_1,train_mse_fold_2,train_mse_fold_3,train_mse_fold_4,train_mse_fold_5,train_cosine_sim_mean,train_cosine_sim_std,train_cosine_sim_fold_1,train_cosine_sim_fold_2,train_cosine_sim_fold_3,train_cosine_sim_fold_4,train_cosine_sim_fold_5,train_pairwise_accuracy_mean,train_pairwise_accuracy_std,train_pairwise_accuracy_fold_1,train_pairwise_accuracy_fold_2,train_pairwise_accuracy_fold_3,train_pairwise_accuracy_fold_4,train_pairwise_accuracy_fold_5,val_mse_mean,val_mse_std,val_mse_fold_1,val_mse_fold_2,val_mse_fold_3,val_mse_fold_4,val_mse_fold_5,val_cosine_sim_mean,val_cosine_sim_std,val_cosine_sim_fold_1,val_cosine_sim_fold_2,val_cosine_sim_fold_3,val_cosine_sim_fold_4,val_cosine_sim_fold_5,val_pairwise_accuracy_mean,val_pairwise_accuracy_std,val_pairwise_accuracy_fold_1,val_pairwise_accuracy_fold_2,val_pairwise_accuracy_fold_3,val_pairwise_accuracy_fold_4,val_pairwise_accuracy_fold_5,test_mse_mean,test_mse_std,test_mse_fold_1,test_mse_fold_2,test_mse_fold_3,test_mse_fold_4,test_mse_fold_5,test_cosine_sim_mean,test_cosine_sim_std,test_cosine_sim_fold_1,test_cosine_sim_fold_2,test_cosine_sim_fold_3,test_cosine_sim_fold_4,test_cosine_sim_fold_5,test_pairwise_accuracy_mean,test_pairwise_accuracy_std,test_pairwise_accuracy_fold_1,test_pairwise_accuracy_fold_2,test_pairwise_accuracy_fold_3,test_pairwise_accuracy_fold_4,test_pairwise_accuracy_fold_5,num_epochs_mean,num_epochs_std,num_epochs_fold_1,num_epochs_fold_2,num_epochs_fold_3,num_epochs_fold_4,num_epochs_fold_5
-1000,39.23983651387323,0.2894273044392578,38.88413871686483,39.10649085290653,39.1337353027973,39.74499350478969,39.32982419200779,0.13104082261471403,0.05228246572483161,0.20047097223013946,0.15561481826391416,0.1296662132150119,0.04028030592448933,0.12917180344001533,0.6972612979485817,0.07588814441813842,0.7976937521364271,0.7303479197099036,0.6956149720654046,0.5645576838365535,0.6980921619946194,39.45590644605232,0.054364262533148265,39.48886062159683,39.45694940740412,39.50460722952178,39.47740277377042,39.35171219796845,0.04688736969661532,0.005598860341911754,0.04922410509915966,0.05448273394369718,0.04444014382633296,0.04860321610150012,0.037686649512386684,0.560048045353456,0.013708078671666513,0.5646383021817063,0.5837100690061395,0.5429496412927454,0.5558915616887988,0.5530506525978898,39.56113453489361,0.23354363395627867,39.66165253610322,39.35651149171771,39.973371216745086,39.36628237637606,39.447855053525984,0.03283522179011594,0.00581310184724288,0.029821997226187676,0.034862279976633465,0.02792273298131697,0.028226683762940494,0.043342415003501104,0.5489186068375906,0.003889225639034836,0.5521953295577656,0.5451897861379565,0.550627227082397,0.5434282187259558,0.5531524726838777,3.4,1.624807680927192,6,4,3,1,3
-800,39.098456888100536,0.2996617810981821,39.16779331325256,39.09032750867077,39.51978152560205,39.131216068857725,38.583166024119585,0.15586508976910068,0.07045240464551328,0.1347795773643194,0.16400526156745007,0.04968631189297309,0.16094029418279215,0.2699140038379689,0.7324896122376944,0.09820807126996738,0.7128381790574064,0.748641541323711,0.5732887967960122,0.7467709042362332,0.880908639775109,39.41769194169478,0.054705521616730354,39.460214441472836,39.44441188465465,39.46119597463897,39.407105532559484,39.31553187514796,0.05457794550298291,0.006110066095789435,0.05410805872331063,0.05596830120140856,0.05239944998174906,0.0646667023979579,0.04574721521048835,0.5727496555357269,0.013945480251581308,0.5630396514227896,0.593057573744745,0.5564312284642999,0.5851763423645135,0.5660434816822861,39.53448711742054,0.21592060657785753,39.57903012362394,39.32202593485514,39.924743999134414,39.35635873043176,39.49027679905747,0.03945037336653155,0.0040253644065675566,0.04698126691139557,0.039625919706216366,0.03591942535995534,0.03860513676155471,0.036120118093535755,0.5589625941081481,0.007975870222594198,0.5630294739296942,0.5491202184648225,0.5554028008923386,0.572244608041012,0.555015869212873,4.4,3.006659275674582,3,4,1,4,10
-600,38.969241545372405,0.23695213502820411,39.31681336078447,38.88291663730267,39.171562234151,38.69222338175036,38.78269211287351,0.17910687368478356,0.051501829231349563,0.1132055165572572,0.19304380220236236,0.12489661125024569,0.24084523535266364,0.22354320306138895,0.7651742926577931,0.06963264133398099,0.6831203176803196,0.7881668732338345,0.6829881858579891,0.8470235872514469,0.8245724992653758,39.36313862656102,0.0602524048080756,39.415170380563445,39.380738229462594,39.37980235706676,39.39460211089163,39.245380054820664,0.0661607689139518,0.003388761991722424,0.0634694519368085,0.06864812563766133,0.07058263149564013,0.06683930675640251,0.06126432874324647,0.5982424887743863,0.009940975490573429,0.5839137145967195,0.6138399911649299,0.6026494602362314,0.5976396934552626,0.5931695844187881,39.44456737402713,0.2003186918265569,39.465920419404,39.257663784605086,39.82000928936583,39.30596785111861,39.373275525642164,0.05837697282320622,0.006558227433748424,0.06848205778409135,0.05277081832967021,0.06122277016666802,0.049885949910138595,0.05952326792546294,0.5909762766325113,0.00399931639845184,0.5853901717698935,0.5934648739569115,0.5971101946902998,0.5898704601056648,0.5890456826397867,4.8,2.4819347291981715,2,5,2,8,7
-400,38.89607894740154,0.29350884371916947,38.358952630426465,39.245619547735785,38.98501854336139,38.88507740767961,39.00572660780445,0.19172670781305157,0.054364535751670176,0.286946782131785,0.12690216656198205,0.1563809395758147,0.20531160238477372,0.18309204841090232,0.7809303192748237,0.07113251748878799,0.9014026516491604,0.6884783506393433,0.7383099911139184,0.8007832691841519,0.7756773337875444,39.29328023737127,0.02427876474094257,39.30639636877811,39.32256883563417,39.297298546993375,39.29036331176758,39.24977412368312,0.0794857577448993,0.009207686526761997,0.0835374549990802,0.08097680559325399,0.08468943879459843,0.08677048382885529,0.06145460550870859,0.6221163086818927,0.009013563382866093,0.6324433630163019,0.6265273608944633,0.6228413003863711,0.623330062085932,0.6054394570263949,39.3660215435606,0.21000803662563142,39.4273242372455,39.1205106793028,39.73835719715465,39.28071732954545,39.263198274554625,0.07331933212099653,0.008872651602580139,0.07468327682352427,0.07953300439950192,0.07513340655714273,0.05625908460580942,0.08098788821900432,0.6172755620696327,0.006551807444356425,0.6159274000110049,0.6206724408901099,0.6176686070182107,0.606101315129887,0.6260080472989515,5.0,3.1622776601683795,11,2,3,5,4
-200,38.53895671097274,0.2902649648686118,38.50920049922983,39.02822038316235,38.19326904139568,38.31617496923073,38.6479186618451,0.24587157360978962,0.04727063825343199,0.2403364109317052,0.16513386207450295,0.286037094660641,0.30012730962222384,0.2377231907598751,0.8559010540087199,0.05541930509449673,0.8562386926916457,0.7570920623454851,0.9013239649153247,0.9150048439035711,0.8498457061875727,39.19150062329841,0.05131955497139263,39.21483126553622,39.21311638571999,39.22376297459458,39.21667503588127,39.08911745476,0.09777428245341235,0.00399528036538536,0.10061389679145633,0.10112815480114835,0.09797247499227524,0.0990524452292558,0.0901044404529261,0.6509143677624788,0.0107315714619929,0.6577264440782142,0.6569729348023733,0.6428702148524198,0.6629296812144193,0.634072563864968,39.26961097717285,0.23030513785620435,39.27684645219283,39.04823181845925,39.70372171112985,39.11781646266128,39.20143844142105,0.09012409918800449,0.0062829012244965225,0.1006533835421909,0.09034433816982941,0.08224175627710241,0.08551102684754314,0.09186999110335653,0.6442509604222847,0.009921438876814003,0.6608219128666502,0.6397441959742344,0.6447539763017134,0.6456500346010382,0.6302846823677872,7.4,2.8705400188814645,7,3,10,11,6
0,38.49206670387504,0.4690341209144261,38.86140693585897,38.20956495619312,38.441193610122525,37.810566577714745,39.13760143948584,0.2485434799157467,0.07692542445760533,0.18234429685110898,0.2992434702890435,0.2378853897458499,0.36692902322896975,0.1563152194637613,0.8572564894391089,0.07991698716767859,0.7824614349099779,0.9215713671802246,0.8585309638190515,0.9671183634050113,0.7566003178812793,39.07450286402847,0.04485830946516065,39.0845183170203,39.0689723852909,39.131555730646305,39.09263160011985,38.994836287064985,0.11696838702103407,0.005490187658188235,0.1240600228704738,0.12180183805299527,0.11465981783288898,0.11573007612517386,0.10859018022363837,0.687172104734363,0.015118255904623111,0.6808711904467959,0.7088424346663735,0.6916646126544836,0.6916646126544836,0.6628176732496782,39.15573366338556,0.22815895704670988,39.23362720373905,38.889453598947235,39.55140755393288,39.00076640735973,39.10341355294892,0.11035896439782597,0.004872272063625338,0.11168314248436328,0.11756000103372516,0.10758679755257838,0.1029628658046325,0.11200201511383057,0.6854105365998817,0.0009602989123705816,0.6866344701160084,0.6856264038519426,0.6860337076765118,0.6838546512704907,0.6849034500844551,7.6,5.4626001134990645,3,10,6,17,2
200,38.670001362279514,0.2111926064018126,38.54806141017639,38.48585588907458,38.463265369847875,38.92636757290241,38.92645656939634,0.22075987492025512,0.025498687542947828,0.23635868420920422,0.2512437696616674,0.23561997849916674,0.1907829729859362,0.1897939692453011,0.837375397780507,0.02762399235040693,0.8517714370157301,0.8710924245647549,0.854984179599998,0.805406406368177,0.8036225413538746,38.97909966671106,0.041974825695775556,38.9765431953199,39.002911654385656,38.995281450676195,39.02068548491507,38.90007654825846,0.13308978434087654,0.005356438791097704,0.13986678523096172,0.1326305042162086,0.13569383379636388,0.1336656857959249,0.12359211266492352,0.7138461008216396,0.008792088962089124,0.7245845343127395,0.719839506077044,0.705125832196438,0.7178131937980652,0.7018674377239111,39.10200648452296,0.2304173227236563,39.18476023818507,38.842031652277164,39.50663780443596,38.961455489649914,39.0151472380667,0.11906010962063165,0.005421461252900988,0.11722696262101333,0.126129759419145,0.11479310287783544,0.11245394318900777,0.12469677999615669,0.701639357660756,0.012181109755417089,0.7108076557968602,0.6982119408520785,0.7109909346609404,0.6791808993527384,0.7090053576411623,4.4,1.2,5,6,5,3,3
400,38.38125386188939,0.17841794609717881,38.23454292533324,38.52963178182386,38.226817730775814,38.65776962594887,38.2575072455652,0.26612458083125734,0.02343904746160091,0.28020627151445016,0.24690127149992383,0.274011840064501,0.2322468611690187,0.297256659908393,0.8901790407515063,0.024816011058514345,0.9057902318915141,0.8622766862210539,0.9006697412618657,0.859892370160093,0.9222661742230052,38.99448984319513,0.10194506531947557,39.01842440980853,39.05179110440341,39.067239125569664,39.041914968779594,38.79307960741448,0.13284275154724265,0.006583648909748897,0.13921596019557028,0.1343818653487798,0.12939917064751638,0.1393230933357369,0.12189366820860993,0.7199535476438926,0.012356711989691316,0.737954116228855,0.7120193604267004,0.7217028989936366,0.7263664738698439,0.7017248887004275,39.11258094094016,0.2429738695138691,39.264840097138375,38.899598208340734,39.491285266298235,38.82579352638938,39.08138760653409,0.11739320378524787,0.010289231372504613,0.10354992098203211,0.1177462496314988,0.11710837212475864,0.11326659027712815,0.13529488591082167,0.7073924534248583,0.018958909495600612,0.6915220582123959,0.6913591352376071,0.7106243697079745,0.7009102918884971,0.742546412077817,7.2,1.469693845669907,8,6,8,5,9
600,38.38975607488573,0.2849225472473838,38.54260859538599,38.494929284164584,37.90388716864832,38.73761584095119,38.26973948527857,0.2667923907950981,0.04065040942288883,0.23846434932394125,0.25209841086077933,0.3298029070047988,0.21759487289128845,0.2960014138946828,0.8826177146016937,0.039642526693168104,0.8533619703705778,0.867147265021334,0.9408542501557734,0.8353677447309199,0.9163573427298635,39.09145624565356,0.07092510900222361,39.107311711166844,39.138163364294805,39.13714241259026,39.12327598802971,38.95138775218617,0.11615522193411984,0.010969625498983789,0.12611531206604207,0.11952769028192217,0.11709873818538406,0.12295083272637743,0.09508353641087358,0.6934363609010523,0.02137880940986513,0.7089951796965166,0.6962772680051399,0.7023663891084266,0.7078954658725045,0.651647501822674,39.22676438996286,0.24152922074624564,39.37801407322739,38.981004772764265,39.59156984271425,38.95234223568078,39.23089102542762,0.09755093016040822,0.01019505363666693,0.08367954677140171,0.10308659674994873,0.09923591224166255,0.08922122543056805,0.11253136960846005,0.6641434351603189,0.027509161120115783,0.6445197824275855,0.6422287261847294,0.6828567692727754,0.6415872302922335,0.7095246676242712,8.4,3.2619012860600183,6,7,14,5,10
800,38.407875997012425,0.42238324518124454,38.03915621570705,38.59743507621214,38.6758905784371,37.79583484610331,38.93106326860251,0.2666722125152951,0.07260538141057475,0.32487364835345867,0.23819790703734173,0.20344766052727847,0.3772322532442427,0.18960959341415426,0.8734156344354768,0.06603998878817562,0.9379766362229573,0.8506789440961228,0.8139648130259562,0.9641787932091153,0.8002789856232319,39.15874647660689,0.04443630766741883,39.15832658247514,39.19767634073893,39.20189400875207,39.15767658118045,39.078158869887844,0.10052672657325412,0.008924559886934571,0.1072081175040115,0.10204454071142456,0.10128647117226412,0.10850890291233857,0.08358560056623185,0.663060017878359,0.021228128795395304,0.673794377933849,0.6744460571895946,0.6661371624830997,0.6794558311953689,0.6214666605898829,39.27630345893629,0.23559715536398418,39.407538211706914,39.068929209853664,39.656123421408914,39.008425857081555,39.24050059463038,0.0857011133353367,0.01065362489409866,0.07937067803559882,0.0870691558176821,0.09173079136984819,0.06953695410806121,0.1007979873454932,0.636522464318709,0.016397039104708935,0.6307123484033527,0.6193487066211123,0.6520038897340948,0.6209371794353832,0.6596101973996018,10.0,6.099180272790763,14,7,5,20,4
